    12.500,       2603,     10.326,     32.272,      2.741,     -7.516,     -0.471,     -1.944,      4.710,          6, FALSE     
    12.500,       2604,      0.207,     10.657,     -0.158,     -6.407,      0.066,      1.999,      3.140,          8, FALSE     
    13.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    13.000,       2602,    -76.245,    -44.918,     -7.145,     -3.598,     -1.290,     -0.766,      0.785,          7, FALSE     
    13.000,       2603,     11.696,     28.515,      2.212,     -7.688,     -0.609,     -1.905,      4.710,          6, FALSE     
    13.000,       2604,      0.127,      7.454,     -0.128,     -5.407,      0.061,      1.999,      3.140,          8, FALSE     
    13.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    13.500,       2602,    -79.818,    -46.717,     -7.125,     -3.638,     -1.292,     -0.761,      0.785,          7, FALSE     
    13.500,       2603,     12.803,     24.671,      1.665,     -7.825,     -0.759,     -1.850,      4.710,          6, FALSE     
    13.500,       2604,      0.064,      4.750,     -0.099,     -4.407,      0.057,      1.999,      3.140,          8, FALSE     
    14.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    14.000,       2602,    -83.380,    -48.536,     -7.107,     -3.673,     -1.295,     -0.758,      0.785,          7, FALSE     
    14.000,       2603,     13.635,     20.758,      1.095,     -7.925,     -0.921,     -1.775,      4.710,          6, FALSE     
    14.000,       2604,      0.014,      2.547,     -0.072,     -3.408,      0.054,      1.999,      3.140,          8, FALSE     
    14.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    14.500,       2602,    -86.934,    -50.373,     -7.091,     -3.704,     -1.296,     -0.755,      0.785,          7, FALSE     
    14.500,       2603,     14.183,     16.796,      0.498,     -7.984,     -1.098,     -1.672,      4.710,          6, FALSE     
    14.500,       2604,     -0.022,      0.843,     -0.072,     -3.408,          0,          0,      3.140,          8, FALSE     
    15.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    15.000,       2602,    -90.479,    -52.225,     -7.077,     -3.730,     -1.298,     -0.752,      0.785,          7, FALSE     
    15.000,       2603,     14.432,     12.804,     -0.135,     -7.999,     -1.290,     -1.528,      4.710,          6, FALSE     
    15.000,       2604,     -0.058,     -0.861,     -0.072,     -3.408,          0,          0,      3.140,          8, FALSE     
    15.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    15.500,       2602,    -94.018,    -54.090,     -7.065,     -3.754,     -1.299,     -0.750,      0.785,          7, FALSE     
    15.500,       2603,     14.364,      8.804,     -0.811,     -7.959,     -1.496,     -1.327,      4.710,          6, FALSE     
    15.500,       2604,     -0.094,     -2.565,     -0.072,     -3.408,          0,          0,      3.140,          8, FALSE     
    16.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
